  0.385943E-01  0.696025E+07  0.691552E+07 -0.112160E+03 -0.112202E+03  0.000000E+00  0.695331E+07  0.695331E+07  0.695331E+07 -0.165205E+00  0.367196E+07  0.367162E+07  0.291892E+01
  0.405731E-01  0.663079E+07  0.658719E+07 -0.966803E+02 -0.967169E+02  0.000000E+00  0.662403E+07  0.662403E+07  0.662403E+07 -0.157382E+00  0.349807E+07  0.349774E+07  0.266157E+01
  0.426533E-01  0.631860E+07  0.627668E+07 -0.833603E+02 -0.833919E+02  0.000000E+00  0.631210E+07  0.631210E+07  0.631210E+07 -0.149970E+00  0.333334E+07  0.333304E+07  0.238775E+01
  0.448402E-01  0.599763E+07  0.595791E+07 -0.715959E+02 -0.716229E+02  0.000000E+00  0.599147E+07  0.599147E+07  0.599147E+07 -0.142352E+00  0.316402E+07  0.316374E+07  0.210226E+01
  0.471392E-01  0.572408E+07  0.568706E+07 -0.618290E+02 -0.618524E+02  0.000000E+00  0.571834E+07  0.571834E+07  0.571834E+07 -0.135863E+00  0.301978E+07  0.301953E+07  0.181298E+01
  0.495561E-01  0.547062E+07  0.543672E+07 -0.534697E+02 -0.534899E+02  0.000000E+00  0.546536E+07  0.546536E+07  0.546536E+07 -0.129853E+00  0.288618E+07  0.288596E+07  0.152716E+01
  0.520969E-01  0.523563E+07  0.520516E+07 -0.463054E+02 -0.463229E+02  0.000000E+00  0.523091E+07  0.523091E+07  0.523091E+07 -0.124282E+00  0.276237E+07  0.276217E+07  0.125333E+01
  0.547679E-01  0.503181E+07  0.500493E+07 -0.402701E+02 -0.402854E+02  0.000000E+00  0.502764E+07  0.502764E+07  0.502764E+07 -0.119453E+00  0.265502E+07  0.265486E+07  0.100065E+01
  0.575759E-01  0.482740E+07  0.480409E+07 -0.349600E+02 -0.349732E+02  0.000000E+00  0.482379E+07  0.482379E+07  0.482379E+07 -0.114609E+00  0.254737E+07  0.254723E+07  0.777002E+00
  0.605279E-01  0.463466E+07  0.461470E+07 -0.303721E+02 -0.303836E+02  0.000000E+00  0.463156E+07  0.463156E+07  0.463156E+07 -0.110042E+00  0.244585E+07  0.244575E+07  0.590016E+00
  0.646671E-01  0.437803E+07  0.436181E+07 -0.251371E+02 -0.251466E+02  0.000000E+00  0.437551E+07  0.437551E+07  0.437551E+07 -0.103959E+00  0.231063E+07  0.231055E+07  0.407659E+00
  0.688062E-01  0.414491E+07  0.413114E+07 -0.210226E+02 -0.210305E+02  0.000000E+00  0.414277E+07  0.414277E+07  0.414277E+07 -0.984290E-01  0.218773E+07  0.218766E+07  0.308033E+00
  0.729453E-01  0.391775E+07  0.390515E+07 -0.176797E+02 -0.176864E+02  0.000000E+00  0.391580E+07  0.391580E+07  0.391580E+07 -0.930362E-01  0.206786E+07  0.206780E+07  0.273403E+00
  0.770845E-01  0.369746E+07  0.368493E+07 -0.149415E+02 -0.149471E+02  0.000000E+00  0.369552E+07  0.369552E+07  0.369552E+07 -0.878026E-01  0.195154E+07  0.195148E+07  0.283282E+00
  0.812236E-01  0.347305E+07  0.345982E+07 -0.126400E+02 -0.126448E+02  0.000000E+00  0.347100E+07  0.347100E+07  0.347100E+07 -0.824682E-01  0.183298E+07  0.183290E+07  0.316825E+00
  0.853628E-01  0.325397E+07  0.323966E+07 -0.107213E+02 -0.107253E+02  0.000000E+00  0.325175E+07  0.325175E+07  0.325175E+07 -0.772590E-01  0.171720E+07  0.171711E+07  0.356004E+00
  0.895019E-01  0.304649E+07  0.303108E+07 -0.912992E+01 -0.913337E+01  0.000000E+00  0.304410E+07  0.304410E+07  0.304410E+07 -0.723253E-01  0.160754E+07  0.160744E+07  0.386999E+00
  0.936411E-01  0.285652E+07  0.284032E+07 -0.781993E+01 -0.782289E+01  0.000000E+00  0.285401E+07  0.285401E+07  0.285401E+07 -0.678090E-01  0.150716E+07  0.150705E+07  0.401164E+00
  0.977802E-01  0.268818E+07  0.267170E+07 -0.674882E+01 -0.675138E+01  0.000000E+00  0.268563E+07  0.268563E+07  0.268563E+07 -0.638084E-01  0.141824E+07  0.141813E+07  0.395024E+00
  0.101919E+00  0.254315E+07  0.252698E+07 -0.587646E+01 -0.587868E+01  0.000000E+00  0.254064E+07  0.254064E+07  0.254064E+07 -0.603636E-01  0.134168E+07  0.134157E+07  0.369537E+00
  0.106058E+00  0.242073E+07  0.240545E+07 -0.516552E+01 -0.516748E+01  0.000000E+00  0.241836E+07  0.241836E+07  0.241836E+07 -0.574583E-01  0.127710E+07  0.127700E+07  0.328918E+00
  0.110198E+00  0.231834E+07  0.230439E+07 -0.458254E+01 -0.458428E+01  0.000000E+00  0.231617E+07  0.231617E+07  0.231617E+07 -0.550304E-01  0.122314E+07  0.122305E+07  0.279264E+00
  0.114337E+00  0.223209E+07  0.221974E+07 -0.409866E+01 -0.410021E+01  0.000000E+00  0.223018E+07  0.223018E+07  0.223018E+07 -0.529872E-01  0.117772E+07  0.117765E+07  0.227207E+00
  0.118476E+00  0.215742E+07  0.214671E+07 -0.368984E+01 -0.369124E+01  0.000000E+00  0.215576E+07  0.215576E+07  0.215576E+07 -0.512192E-01  0.113843E+07  0.113836E+07  0.178776E+00
  0.122615E+00  0.208957E+07  0.208036E+07 -0.333682E+01 -0.333809E+01  0.000000E+00  0.208814E+07  0.208814E+07  0.208814E+07 -0.496126E-01  0.110271E+07  0.110266E+07  0.138565E+00
  0.126754E+00  0.202420E+07  0.201619E+07 -0.302495E+01 -0.302610E+01  0.000000E+00  0.202296E+07  0.202296E+07  0.202296E+07 -0.480639E-01  0.106829E+07  0.106825E+07  0.109279E+00
  0.130893E+00  0.195803E+07  0.195082E+07 -0.274403E+01 -0.274507E+01  0.000000E+00  0.195691E+07  0.195691E+07  0.195691E+07 -0.464946E-01  0.103341E+07  0.103337E+07  0.916404E-01
  0.135032E+00  0.188921E+07  0.188241E+07 -0.248780E+01 -0.248874E+01  0.000000E+00  0.188816E+07  0.188816E+07  0.188816E+07 -0.448612E-01  0.997105E+06  0.997071E+06  0.846274E-01
  0.139172E+00  0.181743E+07  0.181067E+07 -0.225300E+01 -0.225385E+01  0.000000E+00  0.181638E+07  0.181638E+07  0.181638E+07 -0.431558E-01  0.959201E+06  0.959165E+06  0.859296E-01
  0.143311E+00  0.174352E+07  0.173653E+07 -0.203825E+01 -0.203902E+01  0.000000E+00  0.174244E+07  0.174244E+07  0.174244E+07 -0.413989E-01  0.920152E+06  0.920113E+06  0.925216E-01
  0.147450E+00  0.166916E+07  0.166179E+07 -0.184322E+01 -0.184391E+01  0.000000E+00  0.166802E+07  0.166802E+07  0.166802E+07 -0.396309E-01  0.880856E+06  0.880811E+06  0.101233E+00
  0.151589E+00  0.159657E+07  0.158879E+07 -0.166799E+01 -0.166862E+01  0.000000E+00  0.159536E+07  0.159536E+07  0.159536E+07 -0.379046E-01  0.842488E+06  0.842439E+06  0.109236E+00
  0.155728E+00  0.152810E+07  0.151999E+07 -0.151264E+01 -0.151321E+01  0.000000E+00  0.152685E+07  0.152685E+07  0.152685E+07 -0.362766E-01  0.806306E+06  0.806252E+06  0.114395E+00
  0.159867E+00  0.146576E+07  0.145749E+07 -0.137670E+01 -0.137722E+01  0.000000E+00  0.146448E+07  0.146448E+07  0.146448E+07 -0.347948E-01  0.773369E+06  0.773314E+06  0.115465E+00
  0.164006E+00  0.141066E+07  0.140244E+07 -0.125889E+01 -0.125936E+01  0.000000E+00  0.140939E+07  0.140939E+07  0.140939E+07 -0.334859E-01  0.744278E+06  0.744223E+06  0.112117E+00
